apartment_id,building_id,total_size,room_count,quality_score,size_rank,quality_rank,total_apartments,floor_id
83fdc6762cf5ef518cd401c707c57aa5,1628,348.158683760516,16,0.657005617583506,9713,335,42400,7283
2916ccd6344c6107f4878201621789ae,1628,348.158683760516,16,0.657005617583506,9713,335,42400,7276
c73e34189993d73458bc932ca974913c,1628,175.573966346388,17,0.654419514004774,21762,340,42400,7277
46bd668d16448a7cb9a991e891789b28,1628,107.531434846603,10,0.651574027976604,29917,343,42400,7277
9709290edc7b85a57184d70bb4935ec4,1628,9.54723184025698,1,0.647281853808867,42381,345,42400,9544
8fdacb96516dea4980c6b3617bb9cbc1,1628,122.781128790276,12,0.646126609489915,27405,348,42400,7277
068cc7de7bc5e4d3178fb3035f13c412,1628,106.825870070795,11,0.645293577898058,30076,350,42400,7277
6eb9586a040fceb2b751f0ac0efa0a67,1628,333.059222247356,11,0.645018562062496,10352,351,42400,11284
1d50a3e43f374434e6b2de9ed46f32b2,1628,333.059222247356,11,0.645018562062496,10353,351,42400,11285
35d6e710118364b32d038beeac58f837,1628,333.059222247356,11,0.645018562062496,10353,351,42400,11283
2523bf4a5edc8375094fe82e4feef9d4,1628,334.345600239382,10,0.643223255399766,10291,354,42400,11283
afe9839454ccaa016340eecaf447d7f5,1628,334.345600239382,10,0.643223255399766,10291,354,42400,11284
936e0595923c42ed9e3f0521e8ca5983,1628,334.345600239382,10,0.643223255399766,10291,354,42400,11285
77b7146d43e5768701b6cdee51f4d2eb,1628,516.979593101386,16,0.642609100595736,4492,362,42400,11284
8ce8fc2da2fd18bde2c2d5b94ca23d29,1628,516.979593101386,16,0.642609100595736,4492,363,42400,11283
ef332334270920646e04f63b7584c883,1628,516.979593101386,16,0.642609100595736,4494,363,42400,11285
c7050300a7664988073e6c0899c3e5ba,1628,178.795702696269,20,0.63907753088365,21476,366,42400,7277
6991b43f9f3be73d770faf14ac293dca,1628,168.828975151188,15,0.627957031712681,22459,385,42400,7277
492a5cb7b7c5ce00dd7038437ce8f645,1628,355.516148698583,19,0.615821363299409,9425,386,42400,7276
e975a76cdf881f798579ef521fcbb79c,1628,355.516148698583,19,0.615821363299409,9425,387,42400,7283
da368bf709508159e70e2e98caf0b214,1628,412.367053319302,19,0.609234853601645,7249,394,42400,7283
a19eb95fd7549961117f90e43cc1c45e,1628,412.367053319302,19,0.609234853601645,7248,394,42400,7276
781235643d23eb7fe4509580047d1a23,1628,151.093920009312,13,0.593509005048749,24159,428,42400,7275
094eb4cb0e581c6b3e1f129f58ad28a6,1628,225.442968497867,12,0.592673064135915,17667,429,42400,7276
1cca48e8e2c8c9c6e47d60617c905ed4,1628,225.442968497867,12,0.592673064135915,17668,429,42400,7283
b274e809cc78b7c6e578b2eaa3bde73e,1628,330.555020807826,13,0.570133931518834,10495,458,42400,11283
989fee71bdb8a3910bc912b827f33ad2,1628,330.555020807826,13,0.570133931518834,10495,458,42400,11284
e48f4274479b320a7962d0b750e3cc54,1628,330.555020807826,13,0.570133931518834,10495,460,42400,11285
f420bb2274f02f39bb9176bbe81f70f8,1628,117.674391894781,10,0.568150302283404,28080,461,42400,15130
82791c5527139ba7911e598949c55009,1628,94.8274123328781,9,0.566728394389356,32521,462,42400,7277
7ed8c18022cbf59880b99c41f04c5a98,1628,97.3738964454301,10,0.562214790775454,31966,469,42400,15130
baa1018388b5f037d2ed9ebb81143de6,1628,96.0058773236777,8,0.560535769686846,32255,471,42400,15130
98db8fc7d0159b622c323cdfaffe8c03,1628,10.3842691922419,1,0.560485413505366,42362,472,42400,7275
26c45510500c1c013949e3a0a7958e60,1628,96.1293976389678,8,0.55980414183949,32241,479,42400,15130
0e9429722109ba8afd217350b893db70,1628,115.551476701241,9,0.559578240533476,28367,480,42400,15130
fa81aeb90f8c5102f00042a99cb8344a,1628,115.277518668032,9,0.558954313084529,28399,481,42400,15130
b2a933d0b2ad7671354026b2cb78a4e1,1628,96.1341111025431,8,0.558522185324129,32240,488,42400,15130
e928f31ddd68557d4bdde435f549b47f,1628,114.416354980747,9,0.554118356329948,28546,497,42400,15130
b30a9907aa3a0a0e80d52ed2f8e10cc8,1628,97.5595999165856,10,0.5520039782638,31933,503,42400,15130
1b63d47150fd2eafefa9195d6a61d422,1628,126.675878329829,10,0.551523991517111,26894,510,42400,15130
999dd696a42ea37a2336c40173c7945c,1628,107.909649634727,10,0.551347165503323,29822,511,42400,7277
0d57b855257af69996f62287551029d9,1628,128.525606412766,10,0.549535352866419,26606,515,42400,15130
bdf8ab1af03fd45739444c213bc8dcc1,1628,96.6690844533038,10,0.547220702777383,32119,516,42400,15130
b1ae73afd4b1ac34b92118a733009790,1628,96.8216465738953,10,0.536945732537663,32095,521,42400,15130
f11467faa4cf2c1e92c7e24617861ab6,1628,156.606543533121,11,0.535835712227179,23629,522,42400,15130
d9458606fee0bb75d1ec3a8ea388245a,1628,337.516571888918,11,0.535119693726355,10106,523,42400,11284
c969736273b7bbb65fc8046a54512db4,1628,337.516571888918,11,0.535119693726355,10106,523,42400,11285
272d29842679aca917775d323e4b24b8,1628,337.516571888918,11,0.535119693726355,10106,523,42400,11283
e4651579d845696928fdd98b9dc2c365,1628,336.106649809108,11,0.531606093465625,10158,526,42400,11285
af080381c49cc419859436dcd1cde07f,1628,336.106649809108,11,0.531606093465625,10160,527,42400,11283
8f6b6eb38ee319431575a38629458ccc,1628,336.106649809108,11,0.531606093465625,10158,527,42400,11284
e51c943a94962411b241098005810e50,1628,97.5777813731228,10,0.531275642933365,31927,529,42400,15130
52810d1833bb834683aa614093721569,1628,338.600985333817,11,0.526994949665713,10051,534,42400,11284
433a94f27e5064f63250b53f6ce6b0c2,1628,338.600985333818,11,0.526994949665713,10049,534,42400,11283
e7fc7f9fea8cad8793efa2302a8a3d78,1628,338.600985333818,11,0.526994949665713,10049,534,42400,11285
4956a48c2fdc7a73070abf4066170e59,1628,115.612573567955,11,0.526919908385069,28361,537,42400,15130
4cf4812355fcb80fce235f9987f00bdb,1628,116.295298349513,11,0.523772916146907,28262,539,42400,15130
e96c53b72baf87e751a03fc0c9fd91da,1628,378.128558391038,12,0.522641131788003,8616,546,42400,11283
67685318fee483dac2d3ad9fc55cd554,1628,378.128558391038,12,0.522641131788003,8616,546,42400,11285
fc5ff31e74ae2736df3d18e0d6a3ce47,1628,378.128558391038,12,0.522641131788003,8615,546,42400,11284
d2999c0d760c4463249b486b8364304d,1628,73.6134109891986,5,0.519948349876598,36895,550,42400,15130
935b54d603c579a9d12924b464bada36,1628,116.780957584933,11,0.516800476908227,28186,555,42400,15130
0e6f66caddbe2729ccf13c4aba757d95,1628,114.436895996178,11,0.512119814196137,28538,558,42400,15130
676331760aba86d9d140c366b8b3b049,1628,116.314794930013,11,0.511746422050262,28259,563,42400,15130
be83930dacd62e976a2af65155c62d16,1628,330.052572552955,10,0.504932599704532,10519,574,42400,11283
